Marital_status,App_order,Course,Attendance,Prev_education,Nationality,Mother_education,Father_education,Ed_special,Debtor,Tuition_due,Gender,Scholarship,Age_enrolled,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (grade),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (grade),Target
Single,1,Equiniculture,Daytime,other professional course,Portuguese,Master,Master,no educational special needs,no,Yes,Male,No,20,no,1,5,11.5,1,5,11.5,Dropout
Single,3,Animation and Multimedia Design,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Male,No,18,no,0,0,0.0,0,0,0.0,Graduate
Single,1,Management,Daytime,high school,Portuguese,High School,Some Schooling,no educational special needs,no,Yes,Male,No,21,no,0,5,10.5,0,5,0.0,Dropout
Single,1,Advertising and Marketing Management,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Male,No,18,no,0,6,13.5,0,6,0.0,Dropout
Single,1,Agronomy,Daytime,high school,Portuguese,High School,Degree,no educational special needs,no,Yes,Male,No,19,no,0,6,11.0,0,6,0.0,Enrolled
Facto Union,1,Communication Design,Daytime,degree,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,No,Male,No,30,no,0,6,10.0,0,6,0.0,Dropout
Single,1,Agronomy,Daytime,did not complete high school,Portuguese,Other Professional Course,High School,no educational special needs,no,Yes,Male,No,29,no,0,6,0.0,0,6,0.0,Dropout
Single,2,Informatics Engineering,Daytime,high school,Portuguese,High School,High School,no educational special needs,yes,Yes,Male,No,18,no,0,5,12.0,0,5,10.666666666666666,Dropout
Single,2,Advertising and Marketing Management,Daytime,high school,Portuguese,High School,High School,no educational special needs,no,Yes,Male,Yes,18,no,0,5,12.25,0,5,12.2,Dropout
Single,1,Agronomy,Daytime,other professional course,Portuguese,High School,High School,no educational special needs,no,Yes,Male,No,22,no,4,10,11.4,2,7,11.666666666666666,Dropout
Single,2,Management(evening attendance),Evening,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,No,Male,No,27,no,0,5,0.0,0,5,0.0,Dropout
Single,6,Advertising and Marketing Management,Daytime,high school,Portuguese,Other Professional Course,High School,no educational special needs,no,Yes,Male,No,20,no,0,6,14.25,0,6,14.0,Graduate
Single,1,Social Service,Evening,degree,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Male,No,42,no,8,12,14.454545454545457,7,11,14.2,Graduate
Single,1,Agronomy,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,yes,Yes,Male,No,21,no,8,12,14.538461538461538,4,12,14.461538461538462,Graduate
Single,1,Nursing,Daytime,high school,Portuguese,High School,Some Schooling,educational special needs,no,Yes,Male,No,23,no,0,7,12.733333333333334,0,8,11.95,Graduate
Single,1,Communication Design,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Male,No,21,no,4,12,13.2,4,12,13.5,Dropout
Single,3,Animation and Multimedia Design,Daytime,high school,Portuguese,Master,Degree,no educational special needs,no,Yes,Male,No,19,no,0,0,0.0,0,0,0.0,Graduate
Married,1,Social Service,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Male,Yes,40,no,0,6,12.333333333333334,0,6,12.75,Dropout
Single,1,Management,Daytime,high school,Portuguese,Other Professional Course,High School,no educational special needs,no,Yes,Male,No,22,no,5,9,11.2,5,9,11.25,Dropout
Single,2,Nursing,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Male,No,19,no,0,7,13.2,0,7,13.2,Graduate
Single,1,Informatics Engineering,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Male,Yes,24,no,0,5,11.833333333333334,0,5,14.0,Enrolled
Single,1,Tourism,Daytime,high school,Portuguese,Degree,High School,no educational special needs,no,Yes,Male,No,21,no,0,6,11.333333333333334,0,6,11.5,Enrolled
Single,4,Informatics Engineering,Daytime,high school,Portuguese,Degree,High School,no educational special needs,no,Yes,Male,No,18,no,0,5,13.6,0,5,14.6,Graduate
Single,3,Informatics Engineering,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Male,No,18,no,0,5,0.0,0,5,11.5,Dropout
Single,1,Advertising and Marketing Management,Daytime,high school,Portuguese,Degree,High School,no educational special needs,no,Yes,Male,No,24,no,0,6,12.857142857142858,0,6,13.666666666666666,Dropout
Single,1,Informatics Engineering,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Male,Yes,28,no,0,5,14.333333333333334,0,5,12.428571428571429,Enrolled
Single,1,Advertising and Marketing Management,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,Yes,19,no,0,6,13.5,0,6,14.0,Graduate
Single,1,Veterinary Nursing,Daytime,degree,Portuguese,Degree,Degree,no educational special needs,no,Yes,Female,No,28,no,0,6,14.428571428571429,0,6,15.6,Enrolled
Single,3,Basic Education,Daytime,high school,Portuguese,Completed Middle School,High School,no educational special needs,no,Yes,Female,No,18,no,0,6,0.0,0,6,0.0,Dropout
Single,1,Animation and Multimedia Design,Daytime,high school,Portuguese,Degree,High School,no educational special needs,no,No,Female,No,19,no,0,0,0.0,0,0,0.0,Graduate
Single,1,Nursing,Daytime,high school,Portuguese,High School,High School,no educational special needs,no,Yes,Female,Yes,19,no,0,8,12.82875,0,8,12.82875,Graduate
Single,1,Equiniculture,Daytime,high school,Portuguese,Unknown,Degree,no educational special needs,no,Yes,Female,No,21,no,0,5,0.0,0,5,13.75,Graduate
Single,3,Nursing,Daytime,high school,Portuguese,High School,Completed Middle School,no educational special needs,yes,Yes,Female,No,18,no,0,7,0.0,0,8,0.0,Dropout
Single,4,Communication Design,Daytime,high school,Portuguese,Degree,Completed Middle School,no educational special needs,no,Yes,Female,No,19,no,0,6,14.666666666666666,0,6,13.166666666666666,Graduate
Single,2,Nursing,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,19,no,0,8,13.937142857142858,0,8,13.937142857142858,Graduate
Single,1,Communication Design,Daytime,high school,Portuguese,Degree,High School,no educational special needs,no,Yes,Female,No,20,no,7,12,14.7,8,12,14.583333333333334,Graduate
Single,2,Journalism and Communication,Daytime,high school,Portuguese,High School,High School,no educational special needs,no,Yes,Female,No,18,no,0,6,11.666666666666666,0,6,12.2,Graduate
Single,4,Nursing,Daytime,some college,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,20,no,0,7,14.85,0,7,14.85,Graduate
Single,1,Veterinary Nursing,Daytime,did not complete high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,26,no,0,5,12.0,0,5,0.0,Dropout
Single,4,Nursing,Daytime,high school,Portuguese,Degree,High School,no educational special needs,no,Yes,Female,No,18,no,0,7,13.6875,0,8,15.622222222222222,Dropout
Single,1,Social Service,Evening,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,58,no,0,6,12.4,0,6,11.6,Graduate
Single,2,Nursing,Daytime,high school,Portuguese,High School,Degree,no educational special needs,no,Yes,Female,No,18,no,0,7,13.398,0,8,13.5425,Graduate
Single,1,Veterinary Nursing,Daytime,high school,Portuguese,High School,High School,no educational special needs,no,Yes,Female,No,20,no,0,6,11.8,0,6,12.0,Enrolled
Single,1,Management(evening attendance),Evening,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,20,no,0,5,0.0,0,5,0.0,Dropout
Single,1,Management,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,29,no,13,15,11.76923076923077,12,14,11.928571428571429,Graduate
Single,1,Social Service,Daytime,degree,Portuguese,High School,High School,no educational special needs,yes,No,Female,No,27,no,0,6,0.0,0,5,0.0,Dropout
Single,1,Veterinary Nursing,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,Yes,21,no,0,6,13.285714285714286,0,6,13.0,Graduate
Single,1,Social Service,Daytime,high school,Portuguese,High School,Completed Middle School,no educational special needs,no,Yes,Female,Yes,20,no,0,6,11.666666666666666,0,6,11.166666666666666,Graduate
Single,1,Social Service,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,Yes,19,no,0,6,11.5,0,6,12.2,Graduate
Single,1,Nursing,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,Yes,22,no,0,7,13.081666666666669,0,8,13.15,Graduate
Single,3,Communication Design,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,Yes,19,no,0,6,12.666666666666666,0,6,13.0,Graduate
Single,1,Journalism and Communication,Daytime,high school,Portuguese,Other Professional Course,High School,no educational special needs,yes,No,Female,No,19,no,0,6,11.333333333333334,0,6,0.0,Dropout
Single,3,Basic Education,Daytime,high school,Portuguese,Degree,Degree,no educational special needs,no,Yes,Female,No,23,no,0,6,13.6,0,6,11.6,Enrolled
Single,3,Journalism and Communication,Daytime,high school,Portuguese,High School,High School,no educational special needs,no,Yes,Female,Yes,18,no,0,6,13.166666666666666,0,6,13.2,Dropout
Single,1,Equiniculture,Daytime,other professional course,Portuguese,High School,Completed Middle School,no educational special needs,no,Yes,Female,No,19,no,0,6,0.0,0,6,0.0,Dropout
Single,1,Agronomy,Daytime,other professional course,Portuguese,High School,High School,no educational special needs,no,Yes,Female,No,20,no,0,6,11.666666666666666,0,6,12.6,Graduate
Single,4,Social Service,Daytime,high school,Portuguese,High School,Some Schooling,no educational special needs,no,Yes,Female,Yes,19,no,0,6,13.5,0,6,13.428571428571429,Graduate
Single,1,Veterinary Nursing,Daytime,did not complete high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,yes,No,Female,Yes,26,no,0,6,0.0,0,6,0.0,Dropout
Single,1,Social Service,Daytime,high school,Portuguese,High School,Completed Middle School,no educational special needs,no,Yes,Female,Yes,18,no,0,6,13.166666666666666,0,6,14.142857142857142,Graduate
Single,1,Veterinary Nursing,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,yes,Yes,Female,No,29,no,4,5,12.5,1,5,12.5,Dropout
Single,1,Agronomy,Daytime,other professional course,Portuguese,Degree,High School,no educational special needs,no,No,Female,No,20,no,0,6,13.375,0,6,13.0,Graduate
Single,1,Communication Design,Daytime,high school,Portuguese,Other Professional Course,Degree,no educational special needs,no,Yes,Female,No,19,no,0,6,13.166666666666666,0,6,12.666666666666666,Graduate
Single,1,Veterinary Nursing,Daytime,other professional course,Portuguese,High School,High School,no educational special needs,no,Yes,Female,No,23,no,1,6,13.4,1,6,13.5,Enrolled
Single,1,Oral Hygiene,Daytime,high school,Portuguese,Degree,Degree,no educational special needs,no,Yes,Female,No,25,no,2,7,13.0,1,8,11.666666666666666,Enrolled
Single,1,Nursing,Daytime,high school,Portuguese,Degree,Degree,no educational special needs,no,Yes,Female,No,18,no,0,8,13.154285714285717,0,8,13.154285714285717,Graduate
Single,3,Communication Design,Daytime,high school,Portuguese,High School,Some Schooling,no educational special needs,no,Yes,Female,Yes,19,no,0,6,12.833333333333334,0,6,12.833333333333334,Graduate
Single,2,Basic Education,Daytime,high school,Portuguese,High School,Completed Middle School,no educational special needs,no,Yes,Female,No,18,no,0,7,12.142857142857142,0,7,13.142857142857142,Graduate
Single,2,Nursing,Daytime,high school,Portuguese,High School,Completed Middle School,no educational special needs,no,Yes,Female,Yes,19,no,0,7,13.34,0,7,12.385714285714286,Enrolled
Single,1,Social Service,Evening,degree,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,No,36,no,6,10,13.0,5,9,13.75,Dropout
Single,1,Agronomy,Daytime,other professional course,Portuguese,High School,Some Schooling,no educational special needs,no,Yes,Male,Yes,20,no,0,6,12.0,0,6,11.666666666666666,Enrolled
Single,2,Animation and Multimedia Design,Daytime,high school,Brazilian,High School,High School,no educational special needs,no,Yes,Male,No,20,yes,0,0,0.0,0,0,0.0,Dropout
Single,1,Social Service,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Male,No,18,no,0,6,11.0,0,6,0.0,Dropout
Single,1,Agronomy,Daytime,other professional course,Portuguese,Degree,High School,no educational special needs,no,Yes,Male,No,19,no,0,6,11.5,0,6,11.333333333333334,Enrolled
Single,1,Social Service,Daytime,high school,Portuguese,High School,Doctorate,no educational special needs,yes,No,Male,No,20,no,3,9,13.333333333333334,2,6,12.5,Dropout
Single,2,Nursing,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Male,No,18,no,0,7,14.594444444444443,0,8,13.472,Graduate
Single,1,Equiniculture,Daytime,other professional course,Portuguese,Degree,High School,no educational special needs,yes,Yes,Male,No,20,no,2,6,11.0,1,6,10.666666666666666,Dropout
Single,1,Informatics Engineering,Daytime,high school,Portuguese,Other Professional Course,High School,no educational special needs,yes,No,Male,No,24,no,0,5,0.0,0,5,0.0,Dropout
Single,1,Journalism and Communication,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Male,No,19,no,0,6,0.0,0,6,0.0,Dropout
Single,1,Informatics Engineering,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Male,No,18,no,0,5,12.0,0,5,12.0,Dropout
Single,3,Informatics Engineering,Daytime,high school,Portuguese,Master,Some Schooling,no educational special needs,no,Yes,Male,No,18,no,0,5,14.0,0,5,13.2,Graduate
Single,1,Tourism,Daytime,high school,Portuguese,High School,Completed Middle School,no educational special needs,no,Yes,Male,No,18,no,0,6,13.571428571428571,0,6,11.8,Graduate
Single,2,Advertising and Marketing Management,Daytime,high school,Portuguese,Degree,Completed Middle School,no educational special needs,no,Yes,Male,No,22,no,0,6,0.0,0,6,0.0,Dropout
Single,1,Advertising and Marketing Management,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Male,No,19,no,0,6,14.25,0,6,13.857142857142858,Graduate
Married,1,Veterinary Nursing,Daytime,did not complete high school,Portuguese,High School,Other Professional Course,no educational special needs,yes,No,Female,No,32,no,0,6,0.0,0,6,0.0,Dropout
Single,1,Basic Education,Daytime,high school,Portuguese,Completed Middle School,Completed Middle School,no educational special needs,no,Yes,Female,Yes,21,no,0,6,0.0,0,6,0.0,Dropout
